Q45,Q46,Q57,Q184,Q218,Q254,source,tsne_x,tsne_y,tsne_x_3d,tsne_y_3d,tsne_z_3d
2.0,3.0,2.0,10.0,3.0,2.0,Survey,44.6468,8.488223,18.016422,4.170868,0.082293324
2.0,2.0,1.0,8.0,2.0,2.0,Survey,21.66457,4.8100357,4.83922,4.9593863,1.0411069
3.0,4.0,2.0,8.0,2.0,2.0,Survey,11.53288,25.586975,4.187964,1.1984261,-3.7302876
2.0,2.0,1.0,6.0,1.0,2.0,Survey,-20.851284,18.190538,-6.3752866,4.354715,-4.6600924
1.0,2.0,2.0,10.0,1.0,1.0,Survey,53.06964,-32.744686,24.456749,-3.7505667,10.410746
3.0,1.0,1.0,3.0,1.0,1.0,Survey,-52.99582,-8.52647,-21.668169,-1.3899037,-3.479129
1.0,2.0,2.0,2.0,1.0,1.0,Survey,-66.643875,-9.061803,-23.7243,-5.5401793,-2.142092
3.0,3.0,2.0,8.0,2.0,1.0,Survey,14.954133,-6.266702,3.582676,-2.9392006,-4.336847
3.0,2.0,1.0,6.0,1.0,4.0,Survey,-26.9809,27.769743,-7.25833,8.669637,-0.7912559
2.0,2.0,1.0,7.0,1.0,1.0,Survey,-1.7019438,-46.55322,-0.7703622,-12.479242,-10.3707695
1.0,2.0,2.0,10.0,1.0,1.0,Survey,53.06964,-32.744686,24.456749,-3.7505667,10.410746
1.0,3.0,1.0,9.0,1.0,1.0,Survey,46.615044,-41.292465,17.499308,-14.723089,5.0294886
3.0,2.0,2.0,10.0,3.0,2.0,Survey,38.780823,12.985353,13.985338,2.9689312,0.59279794
1.0,1.0,1.0,5.0,2.0,1.0,Survey,-39.85836,-29.087858,-12.050936,-12.986293,-0.42447358
1.0,2.0,2.0,1.0,2.0,1.0,Survey,-80.18043,3.8580499,-31.398174,2.708198,2.2355857
2.0,2.0,2.0,10.0,1.0,1.0,Survey,68.60015,4.584568,22.422232,-0.034001045,-11.424486
1.0,2.0,2.0,8.0,3.0,1.0,Survey,15.893843,-24.68596,4.3901696,-3.8089256,10.654595
3.0,2.0,2.0,8.0,1.0,1.0,Survey,17.646414,-7.31859,5.5506177,-3.8562932,-10.530202
2.0,2.0,1.0,10.0,3.0,1.0,Survey,51.51307,-9.688605,16.93366,-1.9326372,2.6249964
2.0,3.0,2.0,4.0,1.0,2.0,Survey,-44.246933,9.578409,-14.455725,6.1796308,-5.9090476
3.0,2.0,2.0,10.0,1.0,1.0,Survey,62.751072,-3.8167422,16.57262,-1.0907047,-8.320003
1.0,2.0,1.0,7.0,3.0,2.0,Survey,-6.6514297,4.4508443,-2.0264122,0.48721635,11.546339
1.0,2.0,1.0,6.0,1.0,1.0,Survey,-17.277756,-47.06857,-7.6974735,-17.080942,-7.211082
2.0,2.0,1.0,7.0,2.0,2.0,Survey,-4.9693,14.447209,-0.7808292,4.566151,0.17693599
3.0,2.0,1.0,8.0,1.0,1.0,Survey,8.324324,-46.47122,4.650879,-8.604547,-9.6431
3.0,1.0,1.0,9.0,1.0,2.0,Survey,25.796959,31.408264,10.334415,7.057521,-7.566735
3.0,2.0,1.0,7.0,1.0,1.0,Survey,0.67527974,-42.749077,0.09192944,-8.568837,-9.195076
2.0,1.0,1.0,10.0,1.0,1.0,Survey,63.657593,-20.4524,18.635845,-10.3605995,-3.7839828
2.0,2.0,2.0,10.0,1.0,2.0,Survey,50.910324,35.582027,20.63476,16.084795,-2.667517
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-43.470543,19.154192,-14.221643,5.6520576,-11.497532
2.0,2.0,2.0,2.0,2.0,2.0,Survey,-65.48261,8.349615,-21.45478,2.3541033,3.3830497
2.0,2.0,2.0,5.0,2.0,2.0,Survey,-24.553823,1.3985244,-9.782129,1.4474535,4.8868585
2.0,2.0,1.0,10.0,1.0,1.0,Survey,79.65932,-6.4733644,26.846043,-3.530561,-2.113667
1.0,2.0,1.0,8.0,1.0,2.0,Survey,11.841992,57.260635,4.6541014,6.991042,19.08531
1.0,2.0,1.0,5.0,3.0,1.0,Survey,-32.31854,-27.76464,-10.494534,-3.7844465,12.606906
1.0,2.0,1.0,5.0,1.0,1.0,Survey,-48.925102,-31.670809,-17.42189,-12.643606,-2.8992748
1.0,2.0,1.0,3.0,1.0,2.0,Survey,-57.529346,5.302731,-17.676117,-2.0078156,-2.424177
2.0,3.0,2.0,10.0,1.0,1.0,Survey,61.366592,3.0246437,20.395983,2.2934983,-5.6732283
3.0,3.0,2.0,10.0,1.0,2.0,Survey,42.65253,45.354767,17.089096,6.6296935,-5.9066095
2.0,2.0,1.0,8.0,1.0,2.0,Survey,19.300478,36.748795,3.6466517,16.508572,1.3371364
2.0,1.0,2.0,10.0,1.0,1.0,Survey,57.810482,-20.275763,19.182703,-7.0265183,-9.090364
2.0,2.0,1.0,8.0,1.0,2.0,Survey,19.300478,36.748795,3.6466517,16.508572,1.3371364
2.0,2.0,2.0,10.0,1.0,2.0,Survey,50.025425,36.87087,19.912548,15.425474,-2.7646224
1.0,2.0,2.0,7.0,3.0,2.0,Survey,-3.5709512,3.3674946,-0.74219954,1.6870193,9.5080185
2.0,2.0,2.0,4.0,2.0,1.0,Survey,-46.1663,-7.1885576,-12.444373,-6.895641,4.246809
1.0,1.0,2.0,1.0,1.0,2.0,Survey,-72.46104,18.324896,-27.573477,10.502909,-0.98864883
1.0,1.0,2.0,8.0,1.0,1.0,Survey,27.796001,-49.57504,8.121126,-15.212493,4.865344
1.0,2.0,2.0,6.0,2.0,2.0,Survey,-16.394772,6.3082643,-5.440427,5.2975645,9.485109
2.0,2.0,1.0,2.0,2.0,1.0,Survey,-67.34634,-1.927458,-22.88857,-1.0959002,1.2079101
3.0,2.0,1.0,10.0,1.0,2.0,Survey,37.7745,53.72711,13.014368,11.347613,-9.664249
1.0,2.0,2.0,10.0,2.0,1.0,Survey,42.82925,-3.974111,18.866882,-1.605962,8.571568
2.0,2.0,1.0,8.0,2.0,1.0,Survey,12.104171,-36.580868,7.446535,-9.285087,-2.0846217
1.0,2.0,2.0,2.0,2.0,2.0,Survey,-69.00459,13.08683,-26.128143,8.319799,3.8616676
1.0,2.0,1.0,2.0,2.0,1.0,Survey,-64.93378,-4.674348,-23.49529,-4.130982,1.8979867
2.0,2.0,1.0,9.0,1.0,1.0,Survey,49.320354,-48.5128,16.062494,-15.310911,-8.949889
1.0,2.0,2.0,3.0,3.0,1.0,Survey,-59.34631,-3.244763,-17.764122,-2.7167635,5.0334406
1.0,2.0,1.0,8.0,1.0,1.0,Survey,37.050266,-51.635113,12.834655,-19.867899,6.7056985
2.0,2.0,1.0,8.0,1.0,2.0,Survey,18.716879,36.221638,3.1344626,17.098642,1.8690825
3.0,2.0,1.0,7.0,1.0,3.0,Survey,-6.117888,23.430166,-0.0073385015,0.2696345,-5.946644
1.0,1.0,2.0,10.0,1.0,1.0,Survey,56.684593,-26.796576,21.298597,-7.3125305,11.373844
2.0,2.0,1.0,9.0,1.0,3.0,Survey,28.98534,38.193962,10.248945,13.68701,3.3428817
1.0,2.0,1.0,9.0,1.0,1.0,Survey,44.654335,-42.55852,16.914982,-16.296307,6.284516
1.0,3.0,1.0,10.0,1.0,1.0,Survey,58.309277,-37.91851,24.113483,-7.4104743,5.8866954
1.0,2.0,2.0,1.0,2.0,2.0,Survey,-75.12254,14.147182,-27.076603,6.742758,5.1829286
1.0,2.0,2.0,1.0,1.0,2.0,Survey,-69.39247,18.165783,-25.448784,11.242069,0.5379723
2.0,3.0,2.0,8.0,1.0,2.0,Survey,9.987899,31.516825,5.6687016,3.5103064,-13.593415
2.0,3.0,2.0,7.0,1.0,2.0,Survey,5.4134054,28.66727,2.224999,2.958584,-13.646322
2.0,1.0,1.0,1.0,2.0,2.0,Survey,-71.49802,11.323343,-27.925632,6.9343724,-2.7283976
3.0,2.0,1.0,8.0,2.0,2.0,Survey,19.072292,2.4624207,6.7191257,4.9288473,-1.8395566
3.0,2.0,1.0,9.0,1.0,2.0,Survey,26.69642,33.56262,10.0679035,6.5066805,-5.465904
1.0,2.0,2.0,7.0,1.0,1.0,Survey,-6.3606777,-17.871689,-5.696545,-17.770153,-13.654664
2.0,2.0,2.0,5.0,1.0,2.0,Survey,-36.439907,25.902578,-13.441398,10.831741,-4.517926
2.0,2.0,2.0,2.0,1.0,1.0,Survey,-68.23902,3.7385035,-23.44544,2.4441302,-1.8641251
2.0,2.0,2.0,5.0,1.0,1.0,Survey,-36.794216,-11.694668,-13.895575,-6.4572163,-11.482934
1.0,2.0,1.0,8.0,2.0,3.0,Survey,20.527971,14.384057,4.246502,5.0122614,13.202948
2.0,1.0,1.0,8.0,2.0,2.0,Survey,17.713202,4.934637,6.165391,2.727216,-0.14172411
2.0,1.0,2.0,8.0,3.0,3.0,Survey,14.677657,6.6607375,3.7964587,3.1319325,5.826635
2.0,3.0,2.0,7.0,1.0,1.0,Survey,-3.6282856,-10.439943,1.6161736,-0.11869149,-14.1253805
2.0,2.0,2.0,9.0,1.0,1.0,Survey,41.490314,-30.739885,12.641783,-5.806875,-12.840486
2.0,2.0,1.0,8.0,1.0,2.0,Survey,18.157902,36.916855,2.240855,16.666656,1.4892244
1.0,2.0,2.0,1.0,2.0,1.0,Survey,-80.732414,4.1914697,-31.758726,2.075646,2.287431
2.0,2.0,1.0,6.0,1.0,2.0,Survey,-20.729124,17.832949,-6.439206,4.030926,-4.3943243
2.0,2.0,1.0,10.0,1.0,2.0,Survey,60.091625,22.679981,24.393179,8.035606,4.893654
1.0,1.0,2.0,10.0,1.0,1.0,Survey,56.585434,-27.069569,20.90718,-7.4764204,11.213338
2.0,1.0,1.0,8.0,2.0,4.0,Survey,25.459091,40.68077,0.11405297,8.630541,4.309011
1.0,2.0,1.0,7.0,2.0,1.0,Survey,-1.978192,-30.27991,-1.4148514,-15.418564,0.6110209
1.0,2.0,1.0,5.0,1.0,1.0,Survey,-48.55536,-31.43616,-17.161396,-12.3481655,-3.4395177
3.0,2.0,1.0,7.0,3.0,3.0,Survey,-2.7770796,11.747733,-0.32012752,2.3227737,2.2553642
3.0,3.0,2.0,7.0,1.0,2.0,Survey,8.302598,28.103882,3.5472016,1.9893034,-11.378862
1.0,2.0,2.0,1.0,2.0,1.0,Survey,-80.22083,4.049153,-31.44996,2.6145837,1.8368098
2.0,1.0,1.0,7.0,2.0,1.0,Survey,-1.9031447,-36.296257,0.96605,-11.961958,-3.87058
3.0,1.0,2.0,1.0,1.0,2.0,Survey,-60.77283,13.82341,-21.473063,5.6523385,-0.37700978
3.0,2.0,2.0,10.0,1.0,3.0,Survey,32.8801,44.30868,14.192279,11.949972,-3.979492
1.0,2.0,1.0,8.0,1.0,2.0,Survey,11.059382,56.51885,4.6036267,6.118761,18.030636
2.0,3.0,2.0,10.0,1.0,1.0,Survey,61.36648,3.0246122,20.39555,2.2932296,-5.6731358
1.0,2.0,2.0,8.0,1.0,2.0,Survey,-2.9476302,56.789112,4.8777685,12.236357,13.002034
1.0,2.0,1.0,5.0,1.0,1.0,Survey,-48.925102,-31.670809,-17.42189,-12.643606,-2.8992748
1.0,2.0,1.0,7.0,1.0,2.0,Survey,-10.933404,18.550325,-5.140635,-2.06794,-8.784487
2.0,1.0,1.0,9.0,2.0,1.0,Survey,37.470123,-19.649118,11.914516,-6.65823,2.3039577
1.0,1.0,1.0,10.0,2.0,1.0,Survey,46.780567,-15.952849,16.169523,-6.7491946,7.4401016
1.0,2.0,1.0,8.0,2.0,1.0,Survey,18.684345,-31.775946,7.9145203,-7.826242,10.067509
1.0,2.0,2.0,1.0,1.0,2.0,Survey,-69.20654,18.221771,-25.233673,11.345816,0.5668134
1.0,2.0,1.0,9.0,2.0,2.0,Survey,28.363913,8.850433,10.457619,2.5747957,10.825009
1.0,2.0,2.0,10.0,2.0,1.0,Survey,42.783047,-4.089542,18.683731,-1.8430974,8.109246
2.0,2.0,1.0,5.0,2.0,3.0,Survey,-25.612038,11.825667,-9.009752,5.660678,1.4251665
1.0,2.0,1.0,5.0,1.0,2.0,Survey,-35.69109,14.441041,-11.814376,1.2105179,-7.7920194
3.0,2.0,1.0,9.0,1.0,2.0,Survey,26.659657,33.57043,9.937759,6.6637897,-5.3138595
3.0,1.0,1.0,7.0,2.0,1.0,Survey,-0.5213493,-38.06939,1.5002466,-9.792819,-4.4476066
2.0,1.0,2.0,8.0,2.0,1.0,Survey,14.190734,-15.657952,5.622695,-8.622991,3.0178866
1.0,1.0,1.0,1.0,1.0,2.0,Survey,-73.44716,20.889,-26.49067,9.276412,-2.7934108
2.0,2.0,1.0,8.0,1.0,4.0,Survey,21.84641,43.782173,7.294961,14.3528385,-2.1648152
1.0,2.0,2.0,9.0,2.0,2.0,Survey,35.200718,4.1560087,10.161765,4.603582,8.614824
2.0,1.0,1.0,10.0,1.0,2.0,Survey,56.275543,15.3834505,22.387568,5.0799456,8.653684
2.0,2.0,1.0,10.0,1.0,1.0,Survey,80.59323,-6.8183684,27.229618,-2.689414,-2.9775722
2.0,3.0,1.0,10.0,2.0,2.0,Survey,47.661,10.551898,19.466574,5.5501494,1.3531389
1.0,2.0,2.0,9.0,1.0,1.0,Survey,45.97474,-36.215355,14.343113,-14.637887,3.207543
2.0,2.0,1.0,1.0,1.0,3.0,Survey,-62.95044,17.602222,-21.74487,8.464016,0.6189058
1.0,1.0,1.0,8.0,1.0,2.0,Survey,24.714033,22.392754,7.981576,5.2093716,16.413446
1.0,2.0,1.0,6.0,1.0,2.0,Survey,-15.814747,17.03854,-7.7541018,1.0948119,-8.651559
1.0,2.0,2.0,9.0,3.0,1.0,Survey,38.353336,-9.724296,11.620267,-1.9015574,6.467835
1.0,2.0,1.0,6.0,1.0,2.0,Survey,-15.814747,17.03854,-7.7541018,1.0948119,-8.651559
1.0,2.0,2.0,8.0,3.0,2.0,Survey,12.413457,10.822242,3.5662024,2.8049424,8.800114
1.0,2.0,2.0,10.0,2.0,1.0,Survey,43.20846,-4.0334244,18.899147,-1.6988741,8.215943
1.0,1.0,1.0,7.0,1.0,2.0,Survey,-11.080801,14.274128,-6.7712207,-1.7598072,-11.457897
2.0,2.0,1.0,10.0,1.0,1.0,Survey,80.59323,-6.8183684,27.229618,-2.689414,-2.9775722
2.0,2.0,1.0,8.0,1.0,1.0,Survey,7.430895,-55.917816,5.5470285,-14.095542,-15.268775
1.0,1.0,1.0,9.0,1.0,1.0,Survey,38.522392,-40.27497,14.306693,-13.173153,8.638716
2.0,2.0,2.0,10.0,1.0,2.0,Survey,51.16097,36.76838,21.601755,15.280898,-3.8943622
2.0,2.0,1.0,8.0,1.0,1.0,Survey,7.430895,-55.917816,5.5470285,-14.095542,-15.268775
3.0,2.0,1.0,8.0,1.0,1.0,Survey,8.432318,-46.470856,4.6509423,-8.604564,-9.642915
1.0,1.0,1.0,8.0,2.0,2.0,Survey,17.917963,8.741084,6.990026,2.7124403,13.326287
1.0,2.0,2.0,6.0,2.0,1.0,Survey,-13.50969,-21.978521,-5.0005994,-10.995814,8.005222
3.0,2.0,2.0,5.0,2.0,2.0,Survey,-24.275438,3.8421786,-9.757623,-1.2423422,3.2618685
3.0,2.0,1.0,10.0,1.0,3.0,Survey,34.485287,48.79492,12.572914,10.911391,-5.599216
2.0,2.0,1.0,7.0,2.0,3.0,Survey,-3.4565578,15.454797,-1.1042035,5.368967,2.0064576
2.0,2.0,2.0,4.0,3.0,2.0,Survey,-45.69033,-0.937253,-13.509617,0.6154178,6.3874607
1.0,3.0,2.0,8.0,2.0,1.0,Survey,26.067875,-21.307579,3.0093238,-8.193649,9.130421
1.0,3.0,1.0,6.0,3.0,2.0,Survey,-11.1437235,2.8165517,-5.150452,1.0389897,10.762566
2.0,2.0,2.0,5.0,1.0,1.0,Survey,-36.794216,-11.694668,-13.895575,-6.4572163,-11.482934
3.0,2.0,1.0,10.0,3.0,3.0,Survey,36.044125,13.039547,11.686359,5.6512127,0.35643938
2.0,2.0,2.0,8.0,1.0,1.0,Survey,21.164808,-61.21473,8.046272,-5.6898527,-16.841085
1.0,2.0,2.0,1.0,1.0,1.0,Survey,-76.6282,2.3123732,-29.649336,2.8193195,-2.043283
2.0,2.0,2.0,3.0,2.0,2.0,Survey,-51.903744,1.6892946,-17.614737,1.0514684,3.2535765
1.0,2.0,1.0,6.0,1.0,1.0,Survey,-17.277756,-47.06857,-7.6974735,-17.080942,-7.211082
1.0,2.0,2.0,7.0,1.0,2.0,Survey,-8.253637,41.464256,-2.614212,14.294644,-9.338779
2.0,1.0,1.0,5.0,2.0,1.0,Survey,-39.6285,-24.120455,-10.256564,-9.943662,-1.2095478
1.0,2.0,2.0,8.0,1.0,2.0,Survey,-2.8249357,57.65601,5.266849,11.93035,13.333083
1.0,2.0,2.0,8.0,2.0,2.0,Survey,14.971408,12.30607,5.7999754,5.1360064,9.414885
2.0,1.0,2.0,2.0,2.0,1.0,Survey,-64.82503,-1.0460663,-22.079779,-1.4713941,3.7149074
2.0,2.0,2.0,8.0,1.0,4.0,Survey,20.96356,44.376274,7.1814656,13.551173,-3.2121563
2.0,2.0,1.0,10.0,1.0,4.0,Survey,28.737879,47.737255,13.0227785,13.625956,0.02760385
2.0,2.0,1.0,7.0,2.0,2.0,Survey,-4.976226,14.444062,-0.7842178,4.565333,0.17488736
2.0,2.0,1.0,9.0,3.0,1.0,Survey,34.118187,-16.698334,9.417115,-2.996137,4.885907
2.0,2.0,1.0,10.0,1.0,2.0,Survey,60.091625,22.679981,24.393179,8.035606,4.893654
1.0,2.0,1.0,9.0,1.0,1.0,Survey,44.79567,-42.49925,16.777874,-16.082146,6.5035515
1.0,2.0,2.0,1.0,3.0,1.0,Survey,-83.019775,6.892796,-29.76684,2.1983325,5.168883
1.0,4.0,2.0,1.0,1.0,1.0,Survey,-77.16592,5.100032,-30.214123,5.043352,0.075006574
2.0,2.0,2.0,7.0,1.0,1.0,Survey,-3.7702987,-7.093175,-1.2087326,-1.6071676,-15.331579
2.0,2.0,2.0,3.0,2.0,1.0,Survey,-53.455906,-3.7809818,-19.404352,-0.99145395,3.473847
1.0,2.0,2.0,2.0,1.0,3.0,Survey,-66.10997,18.253977,-24.579206,9.567972,2.4358983
1.0,2.0,1.0,6.0,1.0,1.0,Survey,-17.277756,-47.06857,-7.6974735,-17.080942,-7.211082
1.0,1.0,2.0,6.0,2.0,2.0,Survey,-15.599929,7.173581,-6.7317357,5.614897,10.087839
3.0,1.0,1.0,10.0,3.0,2.0,Survey,52.885143,-12.27972,15.012628,-3.5520167,1.6395228
1.0,2.0,1.0,8.0,3.0,1.0,Survey,13.903096,-28.542751,7.051167,-4.36489,8.888106
1.0,2.0,2.0,8.0,1.0,2.0,Survey,-2.9494994,56.77822,5.72044,12.302786,12.579149
1.0,3.0,2.0,10.0,1.0,1.0,Survey,50.376385,-31.572254,24.189077,-4.83711,6.8806734
3.0,2.0,2.0,10.0,1.0,1.0,Survey,62.751072,-3.8167422,16.57262,-1.0907047,-8.320003
2.0,2.0,2.0,10.0,1.0,2.0,Survey,51.242813,35.98817,22.427622,14.610242,-2.368099
2.0,1.0,1.0,9.0,2.0,1.0,Survey,37.468723,-19.647923,11.914007,-6.6577787,2.3046741
2.0,2.0,2.0,9.0,1.0,1.0,Survey,41.490314,-30.739885,12.641783,-5.806875,-12.840486
2.0,1.0,1.0,6.0,1.0,1.0,Survey,-9.110762,-45.11399,-7.2627473,-11.444953,-5.746332
1.0,2.0,2.0,5.0,1.0,2.0,Survey,-43.101696,18.634014,-15.182501,5.813758,-12.224609
1.0,2.0,2.0,1.0,1.0,2.0,Survey,-69.359604,18.152891,-25.393179,11.218228,0.57860607
3.0,2.0,1.0,8.0,1.0,1.0,Survey,8.4254,-46.472656,4.5024033,-8.254268,-9.689054
1.0,2.0,1.0,8.0,2.0,2.0,Survey,20.355686,11.509235,4.312384,2.0841439,14.188659
2.0,2.0,1.0,1.0,1.0,1.0,Survey,-71.19274,0.595917,-25.716127,0.77368903,-2.7027395
1.0,1.0,2.0,5.0,2.0,1.0,Survey,-32.169212,-35.1201,-10.579277,-12.049385,5.1753645
3.0,2.0,1.0,9.0,1.0,1.0,Survey,34.401947,-26.119165,13.700054,-3.9716535,-5.0214906
1.0,2.0,1.0,1.0,2.0,1.0,Survey,-74.43823,-4.282994,-26.303762,-3.8790574,1.8000478
2.0,2.0,2.0,2.0,2.0,2.0,Survey,-65.48132,8.351524,-21.454634,2.3554964,3.3805265
1.0,3.0,2.0,7.0,1.0,1.0,Survey,-5.2847834,-15.970502,-6.7202477,-16.902826,-12.046681
2.0,1.0,1.0,3.0,2.0,2.0,Survey,-53.582043,3.4730961,-15.964206,0.8824284,-0.25593826
2.0,3.0,2.0,5.0,3.0,2.0,Survey,-29.025734,0.47742698,-11.849712,2.7189598,7.001869
2.0,2.0,1.0,9.0,2.0,1.0,Survey,33.557213,-19.09194,11.662412,-5.437782,-0.8769264
1.0,2.0,1.0,9.0,3.0,2.0,Survey,31.986944,1.6841419,10.600753,1.7253718,8.963639
2.0,2.0,2.0,7.0,1.0,3.0,Survey,-0.308831,41.08425,2.7734714,13.78373,-6.4850383
1.0,2.0,2.0,6.0,3.0,2.0,Survey,-9.495386,1.4271951,-3.5915694,2.1762676,9.377185
2.0,2.0,2.0,7.0,1.0,1.0,Survey,-3.2239547,-7.389522,-1.4797429,-1.6355878,-14.601504
1.0,1.0,1.0,6.0,1.0,2.0,Survey,-14.303201,14.407637,-8.825149,-0.3149902,-10.729701
1.0,3.0,2.0,10.0,1.0,2.0,Survey,44.380604,26.281311,13.461687,9.916226,8.279046
2.0,2.0,2.0,5.0,1.0,2.0,Survey,-36.427723,25.82835,-13.866271,10.654442,-4.510518
1.0,2.0,2.0,5.0,3.0,5.0,Survey,-28.606216,35.342827,-8.857991,10.16683,4.932637
2.0,4.0,2.0,6.0,1.0,1.0,Survey,-30.497906,-10.47551,-9.243732,-6.845101,-12.812344
1.0,2.0,1.0,5.0,2.0,2.0,Survey,-36.937405,-1.5497197,-9.995373,-0.627635,-1.9940332
2.0,2.0,1.0,10.0,1.0,2.0,Survey,59.22583,23.955732,24.003544,9.420784,4.6834507
2.0,2.0,1.0,10.0,1.0,2.0,Survey,59.61511,22.11305,24.316908,8.91121,5.0582714
1.0,1.0,1.0,8.0,1.0,3.0,Survey,26.473839,22.546959,7.2142305,6.610185,14.776228
2.0,3.0,1.0,10.0,1.0,2.0,Survey,55.19567,26.781775,20.139046,8.246166,1.0749099
1.0,1.0,1.0,6.0,2.0,2.0,Survey,-13.487696,9.866722,-4.935993,0.86915034,13.888948
2.0,2.0,2.0,4.0,1.0,1.0,Survey,-47.352108,-9.682719,-15.528314,-6.4433045,-7.9655194
1.0,1.0,1.0,5.0,3.0,2.0,Survey,-34.794067,-4.7260733,-7.6188617,-1.4481707,12.8049755
1.0,3.0,2.0,5.0,3.0,1.0,Survey,-27.44125,-32.065907,-11.805733,-7.1399927,12.018312
2.0,2.0,1.0,5.0,2.0,2.0,Survey,-25.731913,-4.034081,-10.498685,2.502565,0.3066675
2.0,2.0,2.0,8.0,1.0,1.0,Survey,21.01882,-60.560085,7.6582556,-4.182328,-16.282692
1.0,2.0,2.0,8.0,1.0,2.0,Survey,-3.0192873,57.31893,5.5817733,12.17506,13.093751
1.0,2.0,1.0,4.0,3.0,1.0,Survey,-34.269043,-27.482944,-16.801434,-4.6977863,6.738594
1.0,2.0,2.0,3.0,3.0,2.0,Survey,-53.730286,-0.04453368,-16.948574,-1.3818239,4.549162
1.0,2.0,2.0,5.0,2.0,2.0,Survey,-34.50241,4.140152,-10.888879,6.3331943,10.826667
2.0,2.0,1.0,8.0,3.0,2.0,Survey,23.80477,2.508386,5.350092,2.773128,3.44543
1.0,2.0,2.0,5.0,2.0,1.0,Survey,-29.367414,-37.772648,-10.997904,-10.566117,8.259883
3.0,2.0,2.0,10.0,1.0,1.0,Survey,62.751072,-3.8167422,16.57262,-1.0907047,-8.320003
1.0,2.0,2.0,9.0,2.0,2.0,Survey,35.201164,4.155866,10.162345,4.603598,8.614868
1.0,2.0,1.0,10.0,1.0,1.0,Survey,60.906677,-38.905586,24.357496,-9.968448,5.6352067
1.0,2.0,2.0,1.0,1.0,3.0,Survey,-65.81474,20.339968,-23.159775,10.817486,1.8806753
1.0,1.0,1.0,5.0,1.0,2.0,Survey,-36.636986,12.064643,-12.44724,0.3098715,-9.983801
1.0,1.0,1.0,7.0,2.0,1.0,Survey,-4.1680098,-32.743587,-0.8979096,-16.013487,-2.4232543
1.0,2.0,2.0,10.0,1.0,2.0,Survey,44.776352,21.692263,15.929032,10.932902,11.182999
2.0,2.0,1.0,8.0,1.0,2.0,Survey,18.023975,36.61784,2.5822635,16.98782,1.486058
2.0,2.0,2.0,8.0,1.0,1.0,Survey,20.469175,-60.3272,8.1484585,-4.9108224,-17.06973
2.0,3.0,1.0,8.0,1.0,2.0,Survey,15.026832,33.595257,4.910352,13.599463,3.7068145
1.0,3.0,2.0,1.0,2.0,1.0,Survey,-78.556046,6.2828217,-29.909546,4.6889033,1.9457749
1.0,2.0,2.0,9.0,2.0,2.0,Survey,35.203075,4.1557074,10.164387,4.6053467,8.614579
2.0,1.0,1.0,9.0,2.0,2.0,Survey,27.898474,5.3555984,8.075038,2.0643067,1.5221047
2.0,2.0,1.0,10.0,2.0,1.0,Survey,53.87518,-7.720802,19.346146,-2.698475,1.2461871
3.0,2.0,2.0,5.0,3.0,3.0,Survey,-26.243454,7.7167015,-9.037731,5.018741,5.415744
1.0,2.0,1.0,8.0,2.0,2.0,Survey,20.351408,10.812835,4.1617165,2.2248688,13.964947
1.0,1.0,1.0,6.0,1.0,1.0,Survey,-13.4272995,-46.945057,-9.818395,-14.2786665,-5.709079
1.0,3.0,2.0,3.0,1.0,3.0,Survey,-54.907185,22.998749,-15.877733,8.579782,1.4321954
2.0,3.0,1.0,10.0,1.0,3.0,Survey,36.078568,45.319386,16.10514,10.801962,0.36881623
3.0,2.0,2.0,5.0,1.0,1.0,Survey,-34.62308,-13.2754755,-11.562859,-6.481486,-9.754573
2.0,2.0,1.0,5.0,3.0,1.0,Survey,-31.190832,-22.84889,-11.269437,-3.3896687,9.066833
2.0,2.0,2.0,7.0,3.0,1.0,Survey,5.7943945,-22.437479,-0.2255561,-3.294848,6.2527695
2.0,2.0,2.0,10.0,1.0,2.0,Survey,51.242813,35.98817,22.427622,14.610242,-2.368099
1.0,2.0,2.0,7.0,2.0,2.0,Survey,1.7754277,8.269027,-1.5420756,7.0283127,11.755315
1.0,2.0,1.0,2.0,3.0,3.0,Survey,-69.24506,10.138604,-24.582794,2.018558,7.6205425
2.0,2.0,2.0,5.0,3.0,1.0,Survey,-26.761604,-21.830835,-8.250978,-4.886894,8.451287
1.0,2.0,2.0,8.0,1.0,2.0,Survey,-3.0321481,57.31068,4.6102743,12.197249,12.542206
1.0,2.0,2.0,10.0,1.0,2.0,Survey,44.813503,21.88601,15.709957,11.600963,11.023668
2.0,2.0,2.0,7.0,1.0,1.0,Survey,-3.172382,-6.8636756,-0.9717191,-1.5174793,-14.420448
2.0,2.0,1.0,10.0,1.0,1.0,Survey,79.65932,-6.4733644,26.846043,-3.530561,-2.113667
1.0,2.0,1.0,6.0,1.0,2.0,Survey,-15.689592,17.124163,-7.9968615,0.9575867,-8.532172
2.0,1.0,2.0,7.0,1.0,2.0,Survey,-9.392889,35.005806,-4.07355,10.719688,-13.679692
1.0,1.0,2.0,5.0,3.0,1.0,Survey,-32.660812,-31.962496,-7.0349574,-5.768305,12.3282385
1.0,2.0,2.0,8.0,1.0,1.0,Survey,29.942577,-54.706734,9.916121,-17.796335,2.4315934
3.0,2.0,2.0,9.0,2.0,3.0,Survey,34.519,14.150371,12.045048,7.1401496,-1.1041232
